dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,label_source_category,label_trust,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,calinski_harabasz,davies_bouldin,trustworthiness,continuity,silhouette_sampled,silhouette_n_used,silhouette_n_total,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
paul15,ae,mse,8,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,108.18368445163586,1.3614595260212214,0.8578146381919967,0.8524818577648766,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5094529678533365,100,2.087970733642578,141.61669921875,0.3181405156697934,0.50060426549732,0.18986919522285461,0.18986919522285461,0.009018816985189915,0.53448730860001,0.0014242230827413676,success,7.9468371868133545
paul15,ae,mse,8,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,123.87249874976096,1.375636257021367,0.8535876701914438,0.8589729767088258,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5300738134663621,92,2.194474220275879,141.61669921875,0.34050447400284617,0.5276117218080549,0.18623213469982147,0.18623213469982147,0.017073847353458405,0.5273945951636457,0.002262035446881471,success,7.107656717300415
paul15,ae,mse,10,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,112.08784253113255,1.304898373605851,0.8694947819476121,0.8520920588845118,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5199342197550959,100,2.0884666442871094,141.62158203125,0.3463382248291518,0.5253126871072136,0.20211198925971985,0.20211198925971985,0.049327872693538666,0.5261759602979863,0.00253211215783917,success,7.875353097915649
paul15,ae,mse,10,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,95.90188789613617,1.3162352143714704,0.8625668670951689,0.8532255166217431,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5097446823731447,100,2.2093162536621094,141.62158203125,0.293247878065389,0.48416895737678933,0.20492739975452423,0.20492739975452423,0.011236628517508507,0.5348804501386789,0.001094142750562781,success,7.659970045089722
paul15,ae,mse,10,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,134.4257682713232,1.371729882468233,0.8478650908839588,0.8593240721542608,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5319747143176012,91,2.217538833618164,141.62158203125,0.29274009064339873,0.4782338728429607,0.1995726376771927,0.1995726376771927,0.012765462510287762,0.5289831384197696,0.0024246507164762594,success,7.151812553405762
paul15,ae,mse,12,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,100.7239607386616,1.3379668808338059,0.8693952588292211,0.8610933720367683,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5189503186788315,100,2.2192296981811523,141.62646484375,0.3755299418455494,0.5187994684084861,0.19123607873916626,0.19123607873916626,0.03541398048400879,0.5253827371003427,0.0014746428384833116,success,7.879725694656372
paul15,ae,mse,12,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,80.4933999559585,1.4560067941565122,0.8654060405003801,0.8628820236367406,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5073009749035259,100,2.2118444442749023,141.62646484375,0.32434413982678495,0.5086292315333367,0.17543087899684906,0.17543087899684906,0.01710933819413185,0.5325143937662844,0.002154562473230751,success,7.464859485626221
paul15,ae,mse,12,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,122.43407136305815,1.2704639662691748,0.850903310525952,0.8496758587324625,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5312300830970317,100,2.084038734436035,141.62646484375,0.2995964057003667,0.48729122154193427,0.20565126836299896,0.20565126836299896,-0.005974864587187767,0.5279235545095506,0.001517901251920342,success,7.593881845474243
paul15,ae,mse,16,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,96.73652231245514,1.4291260072520178,0.871941391941392,0.8552408597691616,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5188401120922941,96,2.2200193405151367,141.63623046875,0.3134399726363037,0.5050428031637468,0.17438353598117828,0.17438353598117828,0.0277988500893116,0.5251262871337025,0.001417915369254863,success,7.720505952835083
paul15,ae,mse,16,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,96.95277506515468,1.3064557445044738,0.8633989909461608,0.8479452622848849,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5102544736949516,100,2.2093496322631836,141.63623046875,0.2768371906915543,0.4634877255462565,0.20408286154270172,0.20408286154270172,0.0011784270172938704,0.5348309712968903,0.0016491899059669782,success,7.672776460647583
paul15,ae,mse,16,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,101.57426520025365,1.317978849762478,0.8578174027230631,0.8584532448683392,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5302898977702354,100,2.1323041915893555,141.63623046875,0.31725774879653784,0.5004309528585645,0.19339317083358765,0.19339317083358765,0.02516169846057892,0.5278375795036009,0.0014684187801429606,success,7.356475591659546
paul15,ae,mse,20,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,91.18495181707775,1.3450134514563201,0.8697767641163867,0.8603303614624369,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5190166477318648,100,2.068063735961914,141.64599609375,0.3006083735483584,0.486029972752643,0.1862257570028305,0.1862257570028305,0.02938406728208065,0.525081910274841,0.002214320575012614,success,7.748237609863281
paul15,ae,mse,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,108.74597923691947,1.2989007587706798,0.8564268435966549,0.8546630727762803,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5107522914697836,100,2.1965904235839844,141.64599609375,0.31240581624555297,0.4799699611313787,0.20827209949493408,0.20827209949493408,0.009898217394948006,0.5354769878335052,0.0007188386964409063,success,7.643774509429932
paul15,ae,mse,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,103.25153415604656,1.4029884889980557,0.854621604810284,0.8637003248324003,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5299184710988195,100,2.2184667587280273,141.64599609375,0.36060493371362046,0.5222497663033504,0.17775142192840576,0.17775142192840576,0.0256511140614748,0.5270433174821484,0.0020227849589240614,success,7.784860610961914
paul15,ae,mse,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,96.49048287922972,1.3689738104867177,0.8698182320823831,0.8617375077752436,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5194835767641173,100,2.2341365814208984,141.65576171875,0.3090654096282918,0.484534603616183,0.18160288035869598,0.18160288035869598,0.0431218259036541,0.525884985050439,0.0024349412428058487,success,8.25748872756958
paul15,ae,mse,24,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,114.25298595697994,1.285176172031133,0.8585085354896675,0.8546907180869445,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5089455917204693,91,2.197434425354004,141.65576171875,0.2850420134812489,0.4856274018921091,0.20486654341220856,0.20486654341220856,0.011870162561535835,0.5343721784078158,0.0025018131878321677,success,7.292970418930054
paul15,ae,mse,24,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,116.87792661397943,1.311161767700229,0.8547017762112101,0.8654364503421107,False,273,273,,,,not_available,0,273,full,273,273,,none,0.532215823838999,100,2.2041549682617188,141.65576171875,0.2990616458175843,0.4876131428394167,0.20463348925113678,0.20463348925113678,0.013495035469532013,0.5290774624426287,0.0015831825883142574,success,7.82761549949646
paul15,ae,mse,32,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,91.32076735089977,1.3731382991161676,0.8692846775865644,0.8564517243762526,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5184673273956383,100,2.2175540924072266,141.67529296875,0.340025000631161,0.5075458392816277,0.18056781589984894,0.18056781589984894,0.032557930797338486,0.5247886314060225,0.0015948134144943523,success,7.913040637969971
paul15,ae,mse,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,95.47555834304512,1.3306160823050426,0.8617070979335131,0.8581823208238303,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5098221865329113,100,2.1975479125976562,141.67529296875,0.3148510507412511,0.5058188900888723,0.2008514106273651,0.2008514106273651,0.01320441160351038,0.5353641824407892,0.0021939709840898213,success,7.389207601547241
paul15,ae,mse,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,104.15026164170823,1.3546469737821398,0.855343147418619,0.8609302647038496,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5293221209512089,100,2.073671340942383,141.67529296875,0.31097037171539843,0.501574517114531,0.17778804898262024,0.17778804898262024,0.00745817506685853,0.5261186042548099,0.002357269047666867,success,8.145984649658203
paul15,ae,mse,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,95.82071414308622,1.3633423071941921,0.8654889764323727,0.8600345566383303,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5194468321381035,98,2.2059707641601562,141.71435546875,0.33467015042919845,0.5076239444031172,0.1783663034439087,0.1783663034439087,0.03130780905485153,0.5260187765180846,0.0025213911310675453,success,7.433143377304077
paul15,ae,mse,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,89.80239092754103,1.3970471753198002,0.8600400857004631,0.8577317022600042,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5072724159820613,100,2.2069835662841797,141.71435546875,0.3097032196834029,0.5007742552473633,0.17997872829437256,0.17997872829437256,0.009246901609003544,0.532827010739854,0.001115112564049643,success,7.61579155921936
paul15,ae,mse,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,107.19107294279449,1.3277624930520404,0.8584421867440735,0.8640680074642338,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5310170884097453,100,2.1858253479003906,141.71435546875,0.38301422593318196,0.5697666368719942,0.20277392864227295,0.20277392864227295,0.009154312312602997,0.5275497984536838,0.0014730602282362864,success,7.63690185546875
paul15,ae,mse,64,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,82.56994710472111,1.4036987034147241,0.8724279494090814,0.8617955629276384,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5188449311169075,100,2.220217704772949,141.75341796875,0.33124865628789113,0.5169015499576316,0.18235453963279724,0.18235453963279724,0.03449951857328415,0.5251649812464312,0.001294983565019669,success,7.707540273666382
paul15,ae,mse,64,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,90.49334886913415,1.4080924906392065,0.862447992259313,0.8556389522427258,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5079525741902027,100,2.205014228820801,141.75341796875,0.30371025985686045,0.4929305837462234,0.17323043942451477,0.17323043942451477,0.011903026141226292,0.5329497454367278,0.0011612098988317257,success,8.204893827438354
paul15,ae,mse,64,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,115.39033058568467,1.3144553512078674,0.8540769921901997,0.8585582970488631,False,273,273,,,,not_available,0,273,full,273,273,,none,0.5304472062177273,100,2.2077646255493164,141.75341796875,0.32881339745875726,0.4983761400294681,0.2024298757314682,0.2024298757314682,0.002110883826389909,0.5275712908405961,0.00192430210448413,success,7.729584455490112
paul15,ae,nb,2,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,484.4887766113961,0.7416459061252347,0.7902384408044785,0.6037542331881954,False,273,273,,,,not_available,0,273,full,273,273,,none,1317.613561609289,100,2.083770751953125,163.4140625,0.22665302510442892,0.4073270659328337,0.3647141754627228,0.3647141754627228,-0.15336807072162628,0.655660303739401,0.0033057444341382963,success,8.951245546340942
paul15,ae,nb,2,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,425.8248176169953,0.7743398395653749,0.7864814430852167,0.6350487248600456,False,273,273,,,,not_available,0,273,full,273,273,,none,1360.7176312457075,100,2.099536895751953,163.4140625,0.20273441438262643,0.39378701253169657,0.3737313449382782,0.3737313449382782,-0.13562773168087006,0.6459951204258007,0.0033157484893782036,success,8.909641981124878
paul15,ae,nb,2,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,530.5742022126059,0.6683044070087858,0.8028059990324141,0.5465975533900063,False,273,273,,,,not_available,0,273,full,273,273,,none,1309.220201876574,100,2.086740493774414,163.4140625,0.19962420877770065,0.3714748897850549,0.4149734675884247,0.4149734675884247,-0.14690780639648438,0.6624262350382822,0.0031850967689261564,success,8.769040822982788
paul15,ae,nb,4,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,187.33938462974564,0.9448783768410642,0.8427009468518902,0.6003897988803649,False,273,273,,,,not_available,0,273,full,273,273,,none,1316.2686168405162,100,2.2088308334350586,163.4189453125,0.2871429283397639,0.46852426184457485,0.27587077021598816,0.27587077021598816,-0.017719341441988945,0.6483141605233972,0.003045220202680696,success,8.419969081878662
paul15,ae,nb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,195.9095923506385,0.9629566742359928,0.8246734397677794,0.6450065657612827,False,273,273,,,,not_available,0,273,full,273,273,,none,1368.0698863717662,100,2.2101097106933594,163.4189453125,0.2213629287982108,0.4334815840079576,0.26736199855804443,0.26736199855804443,-0.048436470329761505,0.6482426046015142,0.00312711231203997,success,8.47429633140564
paul15,ae,nb,4,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,240.88551921058635,0.9876965632070028,0.8297297670882576,0.5764627825005184,False,273,273,,,,not_available,0,273,full,273,273,,none,1310.8631462125115,100,2.1477231979370117,163.4189453125,0.1982481795078977,0.3936133391973285,0.26668205857276917,0.26668205857276917,-0.08670920878648758,0.6630919459975246,0.0031538866683466465,success,9.048644065856934
paul15,ae,nb,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7673388278388278,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,149.4230798775895,0.9758379316732954,0.8441633837860253,0.6016366023913193,False,273,273,,,,not_available,0,273,full,273,273,,none,1321.9672516204498,100,2.20601749420166,163.423828125,0.2625657497487722,0.4540641103209657,0.2584199011325836,0.2584199011325836,-0.03717625141143799,0.6499899588661753,0.0027905452578360864,success,8.246344327926636
paul15,ae,nb,6,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7664725274725275,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,175.03255338869516,1.025588333307105,0.8251047066141406,0.5985900891561269,False,273,273,,,,not_available,0,273,full,273,273,,none,1375.7625781607715,100,2.1677303314208984,163.423828125,0.19442212095859904,0.4031534790760809,0.29931214451789856,0.29931214451789856,-0.06003907322883606,0.6521432329883505,0.003013945978012499,success,8.167586088180542
paul15,ae,nb,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,provided,ground_truth,,,,,,,False,True,False,True,False,False,,0.7602197802197802,True,enabled_ground_truth,in_memory,in_memory,in_memory,,e849ec8,,,,,146.33409703120788,1.1968641640367494,0.8291851544681733,0.564644412191582,False,273,273,,,,not_available,0,273,full,273,273,,none,1321.9994035099016,100,2.2325124740600586,163.423828125,0.21757700569812843,0.40996499022395094,0.22702592611312866,0.22702592611312866,-0.06019460782408714,0.6685466989056095,0.0031627349352992993,success,8.710165023803711
